Run,Program Version,Time Started (UTC),Minutes Spent,Position,Points,age,device,gender,education,projectID,startedAt,computerID,assignmentID,yearOfBirth,participantID,educationScore,computerCountry,householdIncome,femaleAs1MaleAs0,householdIncomeScore,householdIncomeEstimate,How satisfied are you with life as a whole these days? (ql4c1ak),How enjoyable is your life as a whole these days? (dzyh760),How enjoyable do you expect tomorrow to be? (vxuitd6),"Imagine I gave you a ""SKIP TOMORROW"" button. When pressed, this button would cause you to be instantly transported 24 hours into the future. You still do all the things you would normally do (so nobody else can tell any difference), and remember the day normally, you just don't experience it. Would you press this button to skip tomorrow? (kp5en44)",What level of expected enjoyment do you think would be your threshold for pressing the button? (29r635n),buttontext,finished,project_id,assignment_id,participant_id,url
7030125,4,2022-02-02 02:45:19,0.57,rl4pf73,0,31,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:44 PM,6b8c18129837e49b6efd8d464424bb9e95c07dc6,5bc7d94d,1991,a801ba9c,5,United States,"$25,000 to $39,999",1,2,32500,1,1,0,No,0,Click to finish and give feedback,1,7ff6682a,5bc7d94d,a801ba9c,https://app.positly.com/#/f?task_id=7ff6682a
7030127,4,2022-02-02 02:45:26,2.58,rl4pf73,0,37,smartphone,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:42 PM,f7f0b8a4534908093ea069776ff20bb35dc54c2f,4cb67aca,1985,a47fab7c,2,United States,"$60,000 to $84,999",0,4,72500,8,8,8,No,9,Click to finish and give feedback,1,7ff6682a,4cb67aca,a47fab7c,https://app.positly.com/#/f?task_id=7ff6682a
7030129,4,2022-02-02 02:45:37,0.65,rl4pf73,0,32,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:45 PM,7ecdeeab209c3dbef2f8e3d2ffe20da189598fe3,09cb9684,1989,fa4562b0,5,United States,"$40,000 to $59,999",1,3,50000,2,2,5,No,0,Click to finish and give feedback,1,7ff6682a,09cb9684,fa4562b0,https://app.positly.com/#/f?task_id=7ff6682a
7030131,4,2022-02-02 02:45:51,0.32,rl4pf73,0,32,smartphone,male,completedMastersDegree,7ff6682a,2022/02/01 06:45 PM,68bc17807aa1f2ffa09c965c30ac199f2fff8d7b,cba1a7a0,1989,59e327ac,6,United States,"$150,000 to $199,999",0,7,175000,8,8,8,No,7,Click to finish and give feedback,1,7ff6682a,cba1a7a0,59e327ac,https://app.positly.com/#/f?task_id=7ff6682a
7030134,4,2022-02-02 02:46:03,0.45,rl4pf73,0,39,desktop,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:45 PM,8384cb6ce94430bb3a3049cf99165798a16dc797,04bd80c2,1983,7981905a,2,United States,"$10,000 to $24,999",0,1,17500,6,5,8,No,2,Click to finish and give feedback,1,7ff6682a,04bd80c2,7981905a,https://app.positly.com/#/f?task_id=7ff6682a
7030136,4,2022-02-02 02:46:22,0.83,rl4pf73,0,39,desktop,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:45 PM,2599dcb9a88fd45739bea17045db033bdc93ef5a,4.537E+267,1982,6fe8e7c9,2,United States,"$40,000 to $59,999",0,3,50000,7,8,6,No,4,Click to finish and give feedback,1,7ff6682a,4.537E+267,6fe8e7c9,https://app.positly.com/#/f?task_id=7ff6682a
7030138,4,2022-02-02 02:46:22,0.5,rl4pf73,0,28,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,ac828a053d5b613e91905cdca4315ee7fa7c1de7,6a351560,1993,4795161f,5,United States,"$85,000 to $114,999",1,5,100000,3,7,4,No,2,Click to finish and give feedback,1,7ff6682a,6a351560,4795161f,https://app.positly.com/#/f?task_id=7ff6682a
7030140,4,2022-02-02 02:46:29,0.6,rl4pf73,0,64,desktop,female,completedMastersDegree,7ff6682a,2022/02/01 06:45 PM,bcedb16cc23c08a4ddb4ac2739961320c8657292,6e9a9c11,1958,73d66be9,6,United States,"$85,000 to $114,999",1,5,100000,8,7,4,No,0,Click to finish and give feedback,1,7ff6682a,6e9a9c11,73d66be9,https://app.positly.com/#/f?task_id=7ff6682a
7030142,4,2022-02-02 02:46:33,1.6,rl4pf73,0,48,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,db8e533226efdb137c7ae4583aff3e8ab069dfc1,a0559c43,1974,7c074500,5,United States,"$115,000 to $149,999",0,6,132500,1,4,3,No,0,Click to finish and give feedback,1,7ff6682a,a0559c43,7c074500,https://app.positly.com/#/f?task_id=7ff6682a
7030143,4,2022-02-02 02:46:34,0.57,rl4pf73,0,42,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:45 PM,8cdbd29828dbfa92fde71d3f0db869e7024d4006,148b5e91,1979,0dbf8621,5,United States,"$25,000 to $39,999",0,2,32500,9,9,10,No,0,Click to finish and give feedback,1,7ff6682a,148b5e91,0dbf8621,https://app.positly.com/#/f?task_id=7ff6682a
7030145,4,2022-02-02 02:46:45,0.42,rl4pf73,0,34,desktop,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:45 PM,1fbef4477ed6235fdaa7ea8789a1fb8e1c89328c,e962fdeb,1988,5b5ad6a0,2,United States,"$60,000 to $84,999",0,4,72500,7,6,6,No,2,Click to finish and give feedback,1,7ff6682a,e962fdeb,5b5ad6a0,https://app.positly.com/#/f?task_id=7ff6682a
7030148,4,2022-02-02 02:47:00,0.43,rl4pf73,0,47,desktop,female,completedAssociateDegreeOnly,7ff6682a,2022/02/01 06:45 PM,79f15aa4afef9c481c0f9c2d8e6e12f9b198a94a,88aa9984,1975,53035810,4,United States,"$60,000 to $84,999",1,4,72500,6,6,8,No,10,Click to finish and give feedback,1,7ff6682a,88aa9984,53035810,https://app.positly.com/#/f?task_id=7ff6682a
7030152,4,2022-02-02 02:47:10,2.27,rl4pf73,0,62,desktop,female,completedAssociateDegreeOnly,7ff6682a,2022/02/01 06:46 PM,7a8ab9d176504fa7b513778203752e582af4156c,2484734,1959,6216bc03,4,United States,"$150,000 to $199,999",1,7,175000,7,7,7,No,10,Click to finish and give feedback,1,7ff6682a,2484734,6216bc03,https://app.positly.com/#/f?task_id=7ff6682a
7030154,4,2022-02-02 02:47:15,0.55,rl4pf73,0,57,tablet,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,35a11dfb621d17b6f622de761c7d628b51fb7102,cd21d378,1964,d819f102,5,United States,"$150,000 to $199,999",1,7,175000,7,7,7,No,3,Click to finish and give feedback,1,7ff6682a,cd21d378,d819f102,https://app.positly.com/#/f?task_id=7ff6682a
7030155,4,2022-02-02 02:47:16,0.53,rl4pf73,0,40,desktop,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:46 PM,7c3c0e0f4e9c6c53707ec73af34e00672833f28a,1d78815c,1982,88764ea4,2,United States,"$40,000 to $59,999",0,3,50000,8,9,8,No,0,Click to finish and give feedback,1,7ff6682a,1d78815c,88764ea4,https://app.positly.com/#/f?task_id=7ff6682a
7030156,4,2022-02-02 02:47:21,0.75,rl4pf73,0,38,desktop,female,completedProfessionalDegree,7ff6682a,2022/02/01 06:45 PM,cb98383a15ff5a00c2fe1ac60003cb7619650061,ef91d617,1984,13491cf5,7,United States,"$115,000 to $149,999",1,6,132500,7,7,6,No,2,Click to finish and give feedback,1,7ff6682a,ef91d617,13491cf5,https://app.positly.com/#/f?task_id=7ff6682a
7030157,4,2022-02-02 02:47:18,0.58,rl4pf73,0,29,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,a11fb52dcee09b541da80360530f57ee5f05af01,9a041afd,1993,5431987c,5,United States,"$200,000 or more",0,8,225000,3,3,4,Yes,10,Click to finish and give feedback,1,7ff6682a,9a041afd,5431987c,https://app.positly.com/#/f?task_id=7ff6682a
7030158,4,2022-02-02 02:47:25,0.38,rl4pf73,0,57,desktop,female,completedMastersDegree,7ff6682a,2022/02/01 06:47 PM,f7d9ab618b2ee8e8b32b9ce1a3821c10d463751d,220a3973,1964,1211f4d6,6,United States,"$200,000 or more",1,8,225000,8,8,8,No,3,Click to finish and give feedback,1,7ff6682a,220a3973,1211f4d6,https://app.positly.com/#/f?task_id=7ff6682a
7030161,4,2022-02-02 02:47:34,1.15,rl4pf73,0,44,desktop,female,completedTradeTechicalVocationalTraing,7ff6682a,2022/02/01 06:46 PM,9731c1cd0e3896567fb7b65552e655a219ff7061,18c299f7,1978,48ff14bc,3,United States,"$85,000 to $114,999",1,5,100000,7,7,6,No,0,Click to finish and give feedback,1,7ff6682a,18c299f7,48ff14bc,https://app.positly.com/#/f?task_id=7ff6682a
7030163,4,2022-02-02 02:47:44,1.33,rl4pf73,0,78,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,2c0c62d5cfbb210c820fcd18a5d18625b74ce91b,6081cdf8,1944,a624e4b5,5,United States,"$25,000 to $39,999",0,2,32500,5,4,5,No,9,Click to finish and give feedback,1,7ff6682a,6081cdf8,a624e4b5,https://app.positly.com/#/f?task_id=7ff6682a
7030164,4,2022-02-02 02:47:06,0.68,rl4pf73,0,37,desktop,male,completedMastersDegree,7ff6682a,2022/02/01 06:47 PM,2b364e555384e1f3097864dd94b83fd092f8df4a,a8d38a9b,1984,2bef8a4a,6,United States,"$40,000 to $59,999",0,3,50000,7,7,6,No,2,Click to finish and give feedback,1,7ff6682a,a8d38a9b,2bef8a4a,https://app.positly.com/#/f?task_id=7ff6682a
7030165,4,2022-02-02 02:47:58,0.72,rl4pf73,0,57,desktop,male,completedMastersDegree,7ff6682a,2022/02/01 06:47 PM,9c181e68e4e729affd45d6823ba0d024b0feeed3,c4cdbd88,1964,0e83f9ac,6,United States,"$10,000 to $24,999",0,1,17500,2,1,2,Yes,8,Click to finish and give feedback,1,7ff6682a,c4cdbd88,0e83f9ac,https://app.positly.com/#/f?task_id=7ff6682a
7030166,4,2022-02-02 02:48:07,0.75,rl4pf73,0,51,desktop,female,completedMastersDegree,7ff6682a,2022/02/01 06:47 PM,7cc4ff1dce1e1f3a833053bc81b32401c580327f,b37d4e95,1970,4b78eba0,6,United States,"$115,000 to $149,999",1,6,132500,7,8,7,No,1,Click to finish and give feedback,1,7ff6682a,b37d4e95,4b78eba0,https://app.positly.com/#/f?task_id=7ff6682a
7030167,4,2022-02-02 02:48:49,0.65,rl4pf73,0,47,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:47 PM,1a2704c383a17be06b37022f500f154428e32bd9,e641db71,1974,da53a3db,5,United States,"$40,000 to $59,999",0,3,50000,3,3,4,No,0,Click to finish and give feedback,1,7ff6682a,e641db71,da53a3db,https://app.positly.com/#/f?task_id=7ff6682a
7030168,4,2022-02-02 02:48:18,1.17,rl4pf73,0,37,desktop,female,completedAssociateDegreeOnly,7ff6682a,2022/02/01 06:46 PM,0f8906d559a63cb3eb263924c27a18586b232c9f,e3e6fa5c,1984,ac068883,4,United States,"$25,000 to $39,999",1,2,32500,3,3,3,No,4,Click to finish and give feedback,1,7ff6682a,e3e6fa5c,ac068883,https://app.positly.com/#/f?task_id=7ff6682a
7030169,4,2022-02-02 02:48:14,1.12,rl4pf73,0,33,desktop,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:46 PM,7229b29f2d07cbaf2f3a182bbebf0fcd4a3833d0,06e17a33,1988,454f0d46,2,United States,"$25,000 to $39,999",0,2,32500,8,8,7,No,6,Click to finish and give feedback,1,7ff6682a,06e17a33,454f0d46,https://app.positly.com/#/f?task_id=7ff6682a
7030172,4,2022-02-02 02:48:28,0.38,rl4pf73,0,47,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:48 PM,81a8c65c6ab96dcd0697760e40a09df2c59e8408,ef50ce84,1974,2a17f24b,5,United States,"$60,000 to $84,999",0,4,72500,6,7,6,No,6,Click to finish and give feedback,1,7ff6682a,ef50ce84,2a17f24b,https://app.positly.com/#/f?task_id=7ff6682a
7030173,4,2022-02-02 02:48:28,0.4,rl4pf73,0,35,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:48 PM,02631e013c76dbeeb5ffe76ab5f9c85f0a43ecab,62aa3697,1986,0373f185,5,United States,"$25,000 to $39,999",0,2,32500,3,3,2,No,5,Click to finish and give feedback,1,7ff6682a,62aa3697,0373f185,https://app.positly.com/#/f?task_id=7ff6682a
7030177,4,2022-02-02 02:48:43,0.35,rl4pf73,0,40,desktop,male,completedMastersDegree,7ff6682a,2022/02/01 06:47 PM,bc5a52c29ed1c9749721ea1847dbd151c248e614,a21d02da,1981,2cff9726,6,United States,"$10,000 to $24,999",0,1,17500,4,4,3,No,4,Click to finish and give feedback,1,7ff6682a,a21d02da,2cff9726,https://app.positly.com/#/f?task_id=7ff6682a
7030178,4,2022-02-02 02:48:45,0.4,rl4pf73,0,37,desktop,male,completedTradeTechicalVocationalTraing,7ff6682a,2022/02/01 06:48 PM,438ea442cb970a9f85346bb627d7512f07121f4d,4cd7a4d7,1985,317fe1f3,3,United States,"$60,000 to $84,999",0,4,72500,3,2,2,Yes,1,Click to finish and give feedback,1,7ff6682a,4cd7a4d7,317fe1f3,https://app.positly.com/#/f?task_id=7ff6682a
7030181,4,2022-02-02 02:48:57,0.57,rl4pf73,0,34,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,26868007dc89432d9eac94a114201b7c21ae26f6,f03e0fb9,1988,e629003f,5,United States,"$40,000 to $59,999",1,3,50000,1,1,1,Yes,9,Click to finish and give feedback,1,7ff6682a,f03e0fb9,e629003f,https://app.positly.com/#/f?task_id=7ff6682a
7030183,4,2022-02-02 02:49:10,0.82,rl4pf73,0,69,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:48 PM,e97be512c73784d6d5ec6f8f2e3078ead7e6140e,01e94ac5,1952,5e819495,5,United States,"$25,000 to $39,999",1,2,32500,8,7,7,No,1,Click to finish and give feedback,1,7ff6682a,01e94ac5,5e819495,https://app.positly.com/#/f?task_id=7ff6682a
7030184,4,2022-02-02 02:49:19,2.32,rl4pf73,0,61,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:47 PM,febb69c4c03d748527da7ccb91f45f04a8950876,81301eb3,1961,13ac88f6,5,United States,"$40,000 to $59,999",1,3,50000,6,6,9,Yes,8,Click to finish and give feedback,1,7ff6682a,81301eb3,13ac88f6,https://app.positly.com/#/f?task_id=7ff6682a
7030185,4,2022-02-02 02:49:19,0.33,rl4pf73,0,22,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,d040b918dbd9da8947ab93823cddf8db8164a265,484ad35d,1999,21e3f938,5,United States,"$40,000 to $59,999",1,3,50000,6,6,5,Yes,3,Click to finish and give feedback,1,7ff6682a,484ad35d,21e3f938,https://app.positly.com/#/f?task_id=7ff6682a
7030186,4,2022-02-02 02:49:24,0.7,rl4pf73,0,22,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:49 PM,ad549dac777b43474f02861deedfee3377138519,5d94efe6,2000,7b6bf5b1,5,United States,"$25,000 to $39,999",0,2,32500,10,10,7,No,5,Click to finish and give feedback,1,7ff6682a,5d94efe6,7b6bf5b1,https://app.positly.com/#/f?task_id=7ff6682a
7030187,4,2022-02-02 02:49:33,0.6,rl4pf73,0,31,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:48 PM,18598c196fea83dc2937f46b8eeee16c0afee02a,365f14a3,1990,22e81c9b,5,United States,"$25,000 to $39,999",0,2,32500,2,2,1,Yes,2,Click to finish and give feedback,1,7ff6682a,365f14a3,22e81c9b,https://app.positly.com/#/f?task_id=7ff6682a
7030188,4,2022-02-02 02:49:50,0.58,rl4pf73,0,31,desktop,male,completedMastersDegree,7ff6682a,2022/02/01 06:49 PM,f8bf8a6712c625dabd2fff8c3a5c822c9788016d,a7f9ce62,1991,db61e535,6,United States,"$60,000 to $84,999",0,4,72500,4,4,5,Yes,6,Click to finish and give feedback,1,7ff6682a,a7f9ce62,db61e535,https://app.positly.com/#/f?task_id=7ff6682a
7030189,4,2022-02-02 02:49:57,0.32,rl4pf73,0,26,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:49 PM,f15b737b37f291920a5c819e4167975489e69346,813510ee,1995,58a7f962,5,United States,"$25,000 to $39,999",1,2,32500,4,4,2,Yes,6,Click to finish and give feedback,1,7ff6682a,813510ee,58a7f962,https://app.positly.com/#/f?task_id=7ff6682a
7030190,4,2022-02-02 02:50:17,0.62,rl4pf73,0,38,desktop,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:49 PM,279cf97368a1c3138d7081a7da03c476cfd7c2e3,c7484aac,1984,bb5903ea,2,United States,"$85,000 to $114,999",0,5,100000,9,10,10,No,1,Click to finish and give feedback,1,7ff6682a,c7484aac,bb5903ea,https://app.positly.com/#/f?task_id=7ff6682a
7030191,4,2022-02-02 02:50:22,0.9,rl4pf73,0,44,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:46 PM,42fc4af8f728a8bcf4bdd221d7286b93558a6b49,06be748c,1978,74edddad,5,United States,"$60,000 to $84,999",1,4,72500,7,8,6,No,1,Click to finish and give feedback,1,7ff6682a,06be748c,74edddad,https://app.positly.com/#/f?task_id=7ff6682a
7030192,4,2022-02-02 02:50:24,0.8,rl4pf73,0,51,desktop,female,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:50 PM,6fc1b468e33bf0f12a35d6a6a5e83f1c1ec63ac5,9a55bd2c,1971,fd5cf36f,2,United States,"$25,000 to $39,999",1,2,32500,3,3,4,No,10,Click to finish and give feedback,1,7ff6682a,9a55bd2c,fd5cf36f,https://app.positly.com/#/f?task_id=7ff6682a
7030198,4,2022-02-02 02:50:43,0.65,rl4pf73,0,28,smartphone,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 06:48 PM,8e179e4c2abe0456884ed4457bc1cb3c6545760e,365c59de,1993,f2c040df,2,United States,"$40,000 to $59,999",0,3,50000,8,8,9,No,2,Click to finish and give feedback,1,7ff6682a,365c59de,f2c040df,https://app.positly.com/#/f?task_id=7ff6682a
7030200,4,2022-02-02 02:50:51,0.6,rl4pf73,0,41,desktop,male,completedMastersDegree,7ff6682a,2022/02/01 06:49 PM,c99eb12dff8bf405f13cfdb2a192521c031e37e2,6c98f706,1980,edda88e9,6,United States,"$85,000 to $114,999",0,5,100000,6,7,3,No,4,Click to finish and give feedback,1,7ff6682a,6c98f706,edda88e9,https://app.positly.com/#/f?task_id=7ff6682a
7030210,4,2022-02-02 02:51:44,0.38,rl4pf73,0,41,desktop,male,completedProfessionalDegree,7ff6682a,2022/02/01 06:48 PM,84eb0beaefea6c88831388896950f3b594b4c957,d5aff869,1980,b2119c69,7,United States,"$40,000 to $59,999",0,3,50000,7,8,8,No,5,Click to finish and give feedback,1,7ff6682a,d5aff869,b2119c69,https://app.positly.com/#/f?task_id=7ff6682a
7030213,4,2022-02-02 02:52:14,1.72,rl4pf73,0,59,desktop,male,completedBachelorsDegree,7ff6682a,2022/02/01 06:48 PM,e19bb98069385c3d950cc0e5c2bbc14b1df5e31d,2fa6bbec,1963,40d3e9bf,5,United States,"$25,000 to $39,999",0,2,32500,7,8,7,No,9,Click to finish and give feedback,1,7ff6682a,2fa6bbec,40d3e9bf,https://app.positly.com/#/f?task_id=7ff6682a
7030221,4,2022-02-02 02:53:08,0.83,rl4pf73,0,52,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:52 PM,08da4806deb8130ce7295eb26a2f3dd13ccdc7b1,2cd9d538,1969,7fe6efa0,5,United States,"$40,000 to $59,999",1,3,50000,8,8,8,No,2,Click to finish and give feedback,1,7ff6682a,2cd9d538,7fe6efa0,https://app.positly.com/#/f?task_id=7ff6682a
7030229,4,2022-02-02 02:54:25,0.65,rl4pf73,0,59,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:53 PM,c06e5385aa2b08eba8febdde3f0c7c0914e7351d,5738a25f,1962,78b95c99,5,United States,"$85,000 to $114,999",1,5,100000,4,4,2,Yes,7,Click to finish and give feedback,1,7ff6682a,5738a25f,78b95c99,https://app.positly.com/#/f?task_id=7ff6682a
7030238,4,2022-02-02 02:56:36,0.5,rl4pf73,0,43,smartphone,male,completedMastersDegree,7ff6682a,2022/02/01 06:56 PM,60a3c1c0fda0c7b36d350c22f27510ad8463405a,39ecd2ea,1978,d25d9346,6,United States,"$150,000 to $199,999",0,7,175000,8,8,9,No,2,Click to finish and give feedback,1,7ff6682a,39ecd2ea,d25d9346,https://app.positly.com/#/f?task_id=7ff6682a
7030247,4,2022-02-02 02:58:03,0.38,rl4pf73,0,28,desktop,female,completedBachelorsDegree,7ff6682a,2022/02/01 06:57 PM,3eb705d028ad2e8d841d942ec213597b0c5a149c,fe57d5d0,1993,3792374e,5,United States,"$115,000 to $149,999",1,6,132500,3,2,0,No,0,Click to finish and give feedback,1,7ff6682a,fe57d5d0,3792374e,https://app.positly.com/#/f?task_id=7ff6682a
7030321,4,2022-02-02 03:10:22,0.5,rl4pf73,0,32,desktop,male,completedOnlyHighSchoolOrTheEquivalent,7ff6682a,2022/02/01 07:09 PM,80079cb126a754fdd06ff88cb94ff79f86453274,039ed3b2,1990,26d38237,2,United States,"$25,000 to $39,999",0,2,32500,7,5,4,Yes,6,Click to finish and give feedback,1,7ff6682a,039ed3b2,26d38237,https://app.positly.com/#/f?task_id=7ff6682a
7230677,4,2022-04-14 21:34:12,0,ql4c1ak,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
